id,adult,budget,genres,imdb_id,original_language,overview,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,revenue_percentage,directors,year
18923,False,6500000.0,"['romance', 'drama']",tt0359423,en,"Three friends form a bond over the year, Johnathan is gay, Clare is straight and Bobby is neither, instead he loves the people he loves. As their lives go on there is tension and tears which culminate in a strong yet fragile friendship between the three.",4.136105,"['killer films', 'hart-sharp entertainment']",['united states of america'],1548955.0,96.0,['english'],Family can be whatever you want it to be.,A Home at the End of the World,6.8,45.0,0.23830076923076923,['michael mayer'],2004
18937,False,40000000.0,"['fantasy', 'animation', 'drama', 'romance', 'family']",tt0120800,en,"During the times of King Arthur, Kayley is a brave girl who dreams of following her late father as a Knight of the Round Table. The evil Ruber wants to invade Camelot and take the throne of King Arthur, and Kayley has to stop him.",13.02535,['warner bros.'],['united states of america'],38172500.0,86.0,['english'],An evil knight gives nobility a bad name.,Quest for Camelot,6.9,193.0,0.9543125,['frederik du chau'],1998
18947,False,50000000.0,"['drama', 'comedy']",tt1131729,en,"The Boat that Rocked is an ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967",8.395618,"['universal pictures', 'studio canal', 'working title films', 'medienproduktion prometheus filmgesellschaft', 'portobello studios', 'tightrope pictures']","['germany', 'united kingdom', 'france']",36348784.0,116.0,['english'],On air. Off shore. Out of control.,The Boat That Rocked,7.2,678.0,0.72697568,['richard curtis'],2009
18973,False,3000000.0,"['comedy', 'romance']",tt0053716,en,"This was Jerry Lewis' answer to the classic Cinderella story. When his father dies, poor Fella is left at the mercy of his snobbish stepmother and her two no-good sons, Maximilian and Rupert. As he slaves away for his nasty step-family, Maximilian and Rupert attempt to find a treasure Fella's father has supposedly hidden on the estate. Meanwhile, hoping to restore her dwindling fortunes, the stepmother plans a fancy ball in honor of the visiting Princess Charmein whom she hopes will marry Rupert. Eventually, Fella's Fairy Godfather shows up to convince him that he has a shot at winning the Princess himself.",2.395067,"['paramount pictures', 'jerry lewis productions']",['united states of america'],7100000.0,91.0,"['english', 'español']",,Cinderfella,6.7,25.0,2.3666666666666667,['frank tashlin'],1960
19051,False,5000000.0,"['fantasy', 'adventure', 'family']",tt0093744,en,"After her father's ship is carried off by a sudden storm, the spunky Pippi Longstocking is stranded with her horse, Alfonso,and her pet monkey, Mr. Neilson, and takes up residence in the old family home, which is thought by neighborhood children to be haunted. Soon, two children, Tommy and his sister Anika, venture into the house only to meet up with Pippi. The three soon become friends and get into various adventures together, including cleaning the floor with scrubbing shoes, dodging the ""splunks"", going down a waterfall in barrels, and helping Pippi with the problem of having to go to an orphanage. Older children will probably get the most out of this movie.",3.078111,['columbia pictures'],"['sweden', 'united states of america']",3569939.0,100.0,['english'],Come see Pippi as you've never seen her before!,The New Adventures of Pippi Longstocking,5.8,18.0,0.7139878,['ken annakin'],1988
19058,False,15000000.0,"['action', 'horror', 'mystery', 'thriller']",tt0247303,en,"After the elevators at a New York City skyscraper begin inexplicably malfunctioning, putting its passengers at risk, mechanic Mark Newman (James Marshall) and reporter Jennifer Evans (Naomi Watts) begin separate investigations. Newman gets resistance from superiors at his company, which manufactured the elevator, while additional elevator incidents cause several gruesome deaths. The police get involved and suspect that terrorists are responsible, but a far stranger explanation looms.",1.158196,['first floor features'],"['netherlands', 'united states of america']",163169.0,111.0,['english'],YOUR NEXT STOP... IS HELL.,Down,4.1,18.0,0.010877933333333333,['dick maas'],2001
19064,False,3200000.0,"['horror', 'comedy', 'romance']",tt0089730,en,"Mark wants to lose his virginity, but his girlfriend wants to wait. Unfortunately for both of them, a 400-year-old vampire Countess needs to turn a virgin into a vampire before Halloween in order to preserve her own youthful appearance, and when she finds Mark, she turns his life upside-down.",6.174699,['night light films'],['united states of america'],10000000.0,94.0,['english'],A one-night stand with eternal complications!,Once Bitten,5.3,75.0,3.125,['howard storm'],1985
19065,False,17010000.0,"['comedy', 'crime', 'mystery']",tt0102729,en,"The daughter of a wealthy businessman has disappeared in Mexico, and all the efforts to find her have been unsuccessful. A psychologist, knowing that the girl has an ultra bad luck, persuades her father to send to Mexico one of his employees, an accountant with super bad luck, to find her. Perhaps he will be lucky, and his bad luck could help to find the unlucky girl.",2.07443,"['universal pictures', 'silver lion films', 'sean daniel company']",['united states of america'],24941969.0,96.0,['english'],"Somewhere on the Mexican Riviera, a beautiful, rich heiress has gone missing. Only one man can find her. Unfortunately, they sent two",Pure Luck,5.5,32.0,1.4663121105232215,['nadia tass'],1991
19084,False,12000000.0,"['comedy', 'family']",tt0359517,en,"AAA can't help the roadside emergency that is the JOHNSON FAMILY VACATION. Even the on-board navigation system has a meltdown on Nate Johnson and his family's cross-country trek to their annual family reunion/grudge match. Reluctantly along for the ride are Nate's wife, who's only in it for the kids; their rapper-wannabe son; their teenage daughter who's fashioned herself as the next Lolita; and their youngest, whose imaginary dog Nate just can't seem to keep track of. Can the Johnsons survive each other and all the obstacles the road throws at them to make it to Caruthersville, Missouri? Can they find Missouri?",3.223039,"['fox searchlight pictures', 'bird and a bear entertainment', 'hallway pictures', 'catch productions']",['united states of america'],31179516.0,97.0,['english'],Take the ride.,Johnson Family Vacation,4.8,31.0,2.598293,['christopher erskin'],2004
19085,False,120000.0,"['drama', 'horror', 'thriller', 'crime']",tt0120467,en,"Vulgar is about a man who is a childrens clown but has not been getting much luck lately. He lives in a cheap apartment wich he can't even afford. Bums are constantly sleeping in his run down car and crashing on his lawn.He has a nagging mother who lives in a nursing home, and his best friend is a moocher.One day he comes up with the idea to become a bachelor clown.",1.62632,[],['united states of america'],14904.0,87.0,['english'],Everyone loves a clown... some more than others.,Vulgar,5.3,16.0,0.1242,['bryan johnson'],2000
19143,False,17000000.0,"['action', 'comedy', 'drama']",tt0104107,en,"Gabriel Caine has just been released from prison when he sets up a bet with a business man. The business man owns most of a boxing-mad town called Diggstown. The bet is that Gabe can find a boxer that will knock out 10 Diggstown men, in a boxing ring, within 24 hours. ""Honey"" Roy Palmer is that man - although at 48, many say he is too old.",3.622179,"['metro-goldwyn-mayer (mgm)', 'eclectic films']",['united states of america'],4836637.0,98.0,['english'],Where the pros meet the cons.,Diggstown,6.5,31.0,0.2845080588235294,['michael ritchie'],1992
19158,False,10500000.0,"['drama', 'horror']",tt0099697,en,"John Hall is a drifter who wanders into a small town in Maine. He needs a job and decides to seek employment at the community's top business: a large textile mill. He is hired to work the ""graveyard shift"" -- from around midnight to dawn -- and, along with a few others, he is charged with cleaning out the basement. This task strikes the workers as simple enough, but then, as they proceed deeper underground, they encounter an unspeakable monstrosity intent on devouring them all.",4.668541,"['paramount pictures', 'graveyard productions', 'jvc entertainment networks']","['japan', 'united states of america']",11582891.0,89.0,['english'],Stephen King took you to the edge with The Shining and Pet Sematary. This time... he pushes you over.,Graveyard Shift,4.5,52.0,1.1031324761904762,['ralph s. singleton'],1990
19185,False,4200000.0,['horror'],tt0100258,en,"In this remake of the original classic film, a group of people are trapped inside a farmhouse as legions of the walking dead try to get inside and use them for food.",10.644165,"['columbia pictures corporation', '21st century film corporation']",['united states of america'],5835247.0,88.0,['english'],There IS a fate worse than death.,Night of the Living Dead,6.7,198.0,1.389344523809524,['tom savini'],1990
19200,False,14000000.0,"['thriller', 'comedy']",tt0105378,en,"With a serial strangler on the loose, a bookkeeper wanders around town searching for the vigilante group intent on catching the killer.",8.678022,['orion pictures'],['united states of america'],2735731.0,85.0,['english'],,Shadows and Fog,7.0,80.0,0.19540935714285715,['woody allen'],1991
19255,False,17000000.0,"['drama', 'comedy', 'romance']",tt1176740,en,"Verona and Burt have moved to Colorado to be close to Burt's parents but, with Veronica expecting their first child, Burt’s parents decide to move to Belgium, now leaving them in a place they hate and without a support structure in place. They set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. Along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be.",6.590093,"['neal street productions', 'focus features', 'big beach films']",['united states of america'],14899417.0,98.0,['english'],,Away We Go,6.7,189.0,0.876436294117647,['sam mendes'],2009
19265,False,15000000.0,"['comedy', 'romance']",tt1178663,en,"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works.""",8.930341,"['sony pictures classics', 'wild bunch', 'gravier productions', 'perdido productions']","['france', 'united states of america']",35097815.0,92.0,['english'],A new comedy,Whatever Works,6.8,365.0,2.3398543333333333,['woody allen'],2009
